Timestamp,Packet Type,Channel,Message Type,MMSI,Navigation Status,Repeat Indicator,IMO,ROT,SOG,COG,Position Accuracy,Longitude,Latitude,Region,Vessel name,Ship type,True Heading,Radio status,Destination,Maneuver Indicator,Draught,Position fix type,Call sign,ETA,A,B,C,D,Prop message 1,Prop message 2,Prop message 3,Prop message 4,Prop message 5
22:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59330167,QH69,NaN,Not available (default),,33153,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:17,0,0,0,0,,,,,
22:42.4,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1729,>10m,152.122475,-10.14867667,QH69,NaN,Not available (default),170,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
22:43.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3505,>10m,152.1126733,-10.52683833,QH69,NaN,Not available (default),350,65993,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
22:43.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
22:43.8,BSVDM,B,1,538009733,Underway using engine,0,0,1,16.5,1387,>10m,152.00695,-11.20068333,QH68,NaN,Not available (default),139,33246,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
22:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4742357,0x0
22:51.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.5,1729,>10m,152.122545,-10.14816333,QH69,NaN,Not available (default),170,2223,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
22:51.3,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59330167,QH69,NaN,Not available (default),,33528,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:17,0,0,0,0,,,,,
22:51.6,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3513,>10m,152.1126083,-10.527255,QH69,NaN,Not available (default),350,66308,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
22:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,71720,V,0,I
22:53.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59330333,QH69,NaN,Not available (default),,33903,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:17,0,0,0,0,,,,,
23:01.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1729,>10m,152.12262,-10.14756667,QH69,NaN,Not available (default),170,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:02.6,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3511,>10m,152.1125,-10.52782167,QH69,NaN,Not available (default),350,20036,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:03.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:07.6,BSVDM,B,1,538009733,Underway using engine,0,0,249,16.5,1384,>10m,152.0081883,-11.199295,QH68,NaN,Not available (default),139,34139,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59330333,QH69,NaN,Not available (default),,34278,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:17,0,0,0,0,,,,,
23:11.3,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1728,>10m,152.1226983,-10.14697,QH69,NaN,Not available (default),170,34280,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:11.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3513,>10m,152.1124267,-10.52829333,QH69,NaN,Not available (default),351,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:13.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59330333,QH69,NaN,Not available (default),,34653,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:17,0,0,0,0,,,,,
23:21.7,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3514,>10m,152.1123517,-10.528815,QH69,NaN,Not available (default),351,67437,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:22.0,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1730,>10m,152.1227733,-10.14633,QH69,NaN,Not available (default),170,2199,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:23.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59330333,QH69,NaN,Not available (default),,20040,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:17,0,0,0,0,,,,,
23:31.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.4,3518,>10m,152.1122717,-10.52939167,QH69,NaN,Not available (default),351,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:31.4,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.5,1730,>10m,152.122835,-10.14580833,QH69,NaN,Not available (default),170,2260,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:33.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59330333,QH69,NaN,Not available (default),,20040,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:18,0,0,0,0,,,,,
23:42.4,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1728,>10m,152.1229167,-10.14516833,QH69,NaN,Not available (default),170,33195,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:43.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3523,>10m,152.1122,-10.52997,QH69,NaN,Not available (default),351,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:43.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,249,16.5,1382,>10m,152.01037,-11.19687667,QH68,NaN,Not available (default),139,49159,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:50.5,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.5,1727,>10m,152.1229717,-10.144705,QH69,NaN,Not available (default),170,99035,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59330167,QH69,NaN,Not available (default),,20040,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:18,0,0,0,0,,,,,
23:51.6,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3523,>10m,152.1121333,-10.53044833,QH69,NaN,Not available (default),351,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
23:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,71820,V,0,I
23:53.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
23:55.4,BSVDM,B,1,538009733,Underway using engine,0,0,249,16.6,1381,>10m,152.0106833,-11.19653167,QH68,NaN,Not available (default),139,81927,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59330167,QH69,NaN,Not available (default),,20040,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:18,0,0,0,0,,,,,
24:01.5,BSVDM,A,1,477151600,Underway using engine,0,0,0,14.4,1280,>10m,151.8544033,-11.39571,QH58,NaN,Not available (default),125,33910,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:01.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1726,>10m,152.1230533,-10.14408333,QH69,NaN,Not available (default),170,33911,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:02.6,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3525,>10m,152.1120633,-10.53097333,QH69,NaN,Not available (default),351,2238,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:03.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
24:08.1,BSVDM,B,1,477151600,Underway using engine,0,0,0,14.5,1281,>10m,151.8547717,-11.39542333,QH58,NaN,Not available (default),125,49160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353933,-10.59330167,QH69,NaN,Not available (default),,20040,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:18,0,0,0,0,,,,,
24:11.3,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1723,>10m,152.1231267,-10.14352667,QH69,NaN,Not available (default),170,20040,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:11.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3522,>10m,152.1119967,-10.53144333,QH69,NaN,Not available (default),351,34294,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:13.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
24:13.6,BSVDM,A,1,538009733,Underway using engine,0,0,1,16.6,1378,>10m,152.011625,-11.1955,QH68,NaN,Not available (default),139,49159,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:14.2,BSVDM,A,1,477151600,Underway using engine,0,0,0,14.5,1280,>10m,151.8550867,-11.395175,QH58,NaN,Not available (default),125,2217,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:20.2,BSVDM,B,1,477151600,Underway using engine,0,0,250,14.5,1285,>10m,151.855395,-11.39492333,QH58,NaN,Not available (default),125,2217,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:20.6,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1720,>10m,152.1231983,-10.14301833,QH69,NaN,Not available (default),170,67397,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353933,-10.59330167,QH69,NaN,Not available (default),,20040,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:18,0,0,0,0,,,,,
24:21.7,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3516,>10m,152.1119233,-10.53195167,QH69,NaN,Not available (default),351,49165,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:23.5,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
24:25.6,BSVDM,A,1,477151600,Underway using engine,0,0,250,14.5,1283,>10m,151.8556567,-11.394715,QH58,NaN,Not available (default),125,34815,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353917,-10.59330167,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:18,0,0,0,0,,,,,
24:31.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3507,>10m,152.1118367,-10.53247,QH69,NaN,Not available (default),352,32780,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:31.5,BSVDM,B,1,477151600,Underway using engine,0,0,250,14.5,1285,>10m,151.855975,-11.394465,QH58,NaN,Not available (default),125,49160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:31.7,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1720,>10m,152.123285,-10.14238833,QH69,NaN,Not available (default),170,114693,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:33.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
24:37.3,BSVDM,A,1,477151600,Underway using engine,0,0,250,14.5,1282,>10m,151.856295,-11.39421333,QH58,NaN,Not available (default),125,33004,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353917,-10.59330333,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:19,0,0,0,0,,,,,
24:42.4,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1723,>10m,152.1233667,-10.14174333,QH69,NaN,Not available (default),170,20044,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:43.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3506,>10m,152.1117433,-10.5331,QH69,NaN,Not available (default),354,33225,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:43.5,BSVDM,B,1,477151600,Underway using engine,0,0,252,14.5,1282,>10m,151.8566167,-11.39396,QH58,NaN,Not available (default),125,20044,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:43.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
24:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4742359,0x0
24:49.9,BSVDM,A,1,477151600,Underway using engine,0,0,251,14.5,1281,>10m,151.8569367,-11.39371,QH58,NaN,Not available (default),124,33475,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:50.5,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1720,>10m,152.1234333,-10.14127833,QH69,NaN,Not available (default),170,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353933,-10.593305,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:19,0,0,0,0,,,,,
24:51.6,BSVDM,A,1,431697000,Underway using engine,0,0,127,11.3,3513,>10m,152.1116883,-10.53352167,QH69,NaN,Not available (default),355,33540,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,71920,V,0,I
24:53.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
24:55.4,BSVDM,B,1,538009733,Underway using engine,0,0,1,16.6,1380,>10m,152.0138167,-11.19308167,QH68,NaN,Not available (default),139,66451,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
24:55.9,BSVDM,B,1,477151600,Underway using engine,0,0,250,14.5,1280,>10m,151.8572567,-11.39345833,QH58,NaN,Not available (default),124,114696,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59330833,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:19,0,0,0,0,,,,,
25:01.5,BSVDM,A,1,477151600,Underway using engine,0,0,251,14.5,1280,>10m,151.8575833,-11.39320667,QH58,NaN,Not available (default),124,20044,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:01.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1724,>10m,152.1235217,-10.14058833,QH69,NaN,Not available (default),170,20044,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:02.3,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3530,>10m,152.1116233,-10.53409667,QH69,NaN,Not available (default),356,99477,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
25:07.6,BSVDM,B,1,538009733,Underway using engine,0,0,1,16.6,1388,>10m,152.014435,-11.192385,QH68,NaN,Not available (default),140,2242,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:08.1,BSVDM,B,1,477151600,Underway using engine,0,0,250,14.5,1275,>10m,151.8579683,-11.39291833,QH58,NaN,Not available (default),124,34160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59331,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:19,0,0,0,0,,,,,
25:11.3,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1723,>10m,152.12359,-10.14008,QH69,NaN,Not available (default),170,2288,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:11.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3547,>10m,152.1115817,-10.53456833,QH69,NaN,Not available (default),356,20044,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:13.3,BSVDM,A,1,477151600,Underway using engine,0,0,251,14.5,1279,>10m,151.8582883,-11.39266833,QH58,NaN,Not available (default),124,49160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
25:13.6,BSVDM,A,1,538009733,Underway using engine,0,0,1,16.6,1391,>10m,152.0147367,-11.19203167,QH68,NaN,Not available (default),140,34365,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:19.3,BSVDM,B,1,477151600,Underway using engine,0,0,250,14.5,1273,>10m,151.85861,-11.39242333,QH58,NaN,Not available (default),124,100116,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:19.6,BSVDM,B,1,538009733,Underway using engine,0,0,249,16.6,1393,>10m,152.01504,-11.19167833,QH68,NaN,Not available (default),140,2262,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:20.6,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.3,1718,>10m,152.1236767,-10.13951333,QH69,NaN,Not available (default),170,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59331167,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:19,0,0,0,0,,,,,
25:21.7,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3560,>10m,152.1115483,-10.53515,QH69,NaN,Not available (default),357,34669,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:23.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
25:25.2,BSVDM,A,1,538009733,Underway using engine,0,0,248,16.6,1394,>10m,152.0153333,-11.19144,QH68,NaN,Not available (default),140,2266,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:25.6,BSVDM,A,1,477151600,Underway using engine,0,0,252,14.5,1276,>10m,151.8589283,-11.392175,QH58,NaN,Not available (default),124,20044,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59331,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:19,0,0,0,0,,,,,
25:31.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3566,>10m,152.11152,-10.53562667,QH69,NaN,Not available (default),358,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:31.5,BSVDM,B,1,477151600,Underway using engine,0,0,251,14.5,1270,>10m,151.8592533,-11.39193,QH58,NaN,Not available (default),123,32787,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:31.7,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1716,>10m,152.123775,-10.138885,QH69,NaN,Not available (default),170,98329,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:33.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
25:36.9,BSVDM,A,1,538009733,Underway using engine,0,0,251,16.6,1394,>10m,152.0159,-11.19067833,QH68,NaN,Not available (default),139,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:37.3,BSVDM,A,1,477151600,Underway using engine,0,0,251,14.4,1273,>10m,151.8595217,-11.39173,QH58,NaN,Not available (default),123,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59330833,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:20,0,0,0,0,,,,,
25:42.4,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1719,>10m,152.12387,-10.138315,QH69,NaN,Not available (default),170,2195,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:43.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3582,>10m,152.1115117,-10.536255,QH69,NaN,Not available (default),358,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:43.3,BSVDM,B,1,538009733,Underway using engine,0,0,248,16.6,1392,>10m,152.0161667,-11.19027333,QH68,NaN,Not available (default),139,114694,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:43.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
25:50.5,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1723,>10m,152.12394,-10.137865,QH69,NaN,Not available (default),170,66267,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59331,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:20,0,0,0,0,,,,,
25:51.6,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.3,3586,>10m,152.111505,-10.53667667,QH69,NaN,Not available (default),357,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
25:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,72020,V,0,I
25:53.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
25:55.4,BSVDM,B,1,538009733,Underway using engine,0,0,0,16.6,1395,>10m,152.016865,-11.18956167,QH68,NaN,Not available (default),139,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59331,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:20,0,0,0,0,,,,,
26:01.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1726,>10m,152.1240233,-10.13723333,QH69,NaN,Not available (default),170,2230,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:02.3,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.3,3597,>10m,152.1115133,-10.53726167,QH69,NaN,Not available (default),357,81932,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
26:07.4,BSVDM,B,1,538009733,Underway using engine,0,0,0,16.6,1396,>10m,152.0175,-11.18894,QH68,NaN,Not available (default),139,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:08.1,BSVDM,B,1,477151600,Underway using engine,0,0,253,14.5,1267,>10m,151.861215,-11.39047833,QH58,NaN,Not available (default),123,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:11.0,BSVDM,A,5,431697000,NaN,0,9675626,,,NaN,NaN,0,0,NaN,ARCADIA SALUTE      ,"Cargo, all ships of this type",,0,NaN,Not available (default),13.7,GPS,7KKM   ,,202,33,13,25,,,,,
26:11.0,BSVDM,A,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59330833,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:20,0,0,0,0,,,,,
26:11.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.4,3594,>10m,152.1115133,-10.53774,QH69,NaN,Not available (default),356,2278,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:12.4,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1723,>10m,152.124105,-10.13660833,QH69,NaN,Not available (default),171,99854,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
26:13.6,BSVDM,A,1,538009733,Underway using engine,0,0,249,16.6,1395,>10m,152.0177767,-11.18850167,QH68,NaN,Not available (default),139,20048,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
26:19.3,BSVDM,B,1,477151600,Underway using engine,0,0,253,14.4,1269,>10m,151.8618167,-11.390035,QH58,NaN,Not available (default),123,81927,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
